Building,sampling_region,building_type,size_bin,heating_fuel,hvac_system_type
4002,108,retail,0,Electricity,PTAC with electric coil
4003,19,large_hotel,1,NaturalGas,DOAS with fan coil chiller with boiler
4004,102,primary_school,1,NaturalGas,PSZ-AC with gas coil
4005,36,large_hotel,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4006,1,small_office,1,Electricity,PSZ-AC with electric coil
4007,17,small_hotel,0,Propane,Residential AC with residential forced air furnace
4008,31,warehouse,0,Electricity,PSZ-HP
4009,108,warehouse,1,Electricity,PVAV with PFP boxes
4010,28,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
4011,31,small_office,0,Propane,Residential AC with residential forced air furnace
4012,106,retail,0,Electricity,PTAC with electric coil
4013,38,small_hotel,0,Propane,Residential AC with residential forced air furnace
4014,103,small_hotel,0,Electricity,PTHP
4015,46,small_office,1,NaturalGas,PSZ-AC with gas coil
4016,102,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4017,27,strip_mall,0,Electricity,PSZ-HP
4018,30,secondary_school,1,NaturalGas,VAV chiller with gas boiler reheat
4019,15,small_office,1,NaturalGas,Residential AC with residential forced air furnace
4020,15,retail,0,Electricity,PTHP
4021,28,quick_service_restaurant,0,Electricity,PSZ-HP
4022,36,primary_school,1,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4023,26,small_hotel,0,NaturalGas,PTAC with gas boiler
4024,18,full_service_restaurant,1,NaturalGas,PVAV with gas heat with electric reheat
4025,30,grocery,1,Electricity,PSZ-AC with electric coil
4026,24,small_office,1,FuelOil,Residential AC with residential forced air furnace
4027,48,secondary_school,1,NaturalGas,VAV chiller with gas boiler reheat
4028,28,full_service_restaurant,0,Electricity,PSZ-HP
4029,38,medium_office,0,NaturalGas,PVAV with gas boiler reheat
4030,41,small_hotel,0,Electricity,PTAC with electric coil
4031,21,small_hotel,0,Electricity,PTAC with electric coil
4032,105,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4033,48,secondary_school,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4034,42,small_office,0,Propane,Residential AC with residential forced air furnace
4035,19,primary_school,1,Electricity,PVAV with PFP boxes
4036,10,small_office,1,FuelOil,PVAV with gas boiler reheat
4037,11,small_office,0,Propane,Residential AC with residential forced air furnace
4038,48,large_hotel,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4039,8,secondary_school,1,Electricity,PTHP
4040,34,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
4041,33,outpatient,0,NaturalGas,PSZ-AC with gas coil
4042,36,warehouse,0,Propane,Residential AC with residential forced air furnace
4043,41,small_office,0,Electricity,PSZ-HP
4044,18,warehouse,1,Electricity,PVAV with PFP boxes
4045,109,small_hotel,0,Propane,Residential AC with residential forced air furnace
4046,6,warehouse,1,NaturalGas,PSZ-AC with gas coil
4047,5,warehouse,1,NaturalGas,PVAV with gas boiler reheat
4048,0,large_office,1,Electricity,VAV chiller with PFP boxes
4049,43,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
4050,10,strip_mall,1,Electricity,PSZ-AC with electric coil
4051,107,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
4052,40,full_service_restaurant,1,Electricity,PSZ-HP
4053,2,large_hotel,0,Electricity,PTHP
4054,101,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
4055,19,large_office,0,NaturalGas,PSZ-AC with gas coil
4056,22,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
4057,33,primary_school,1,NaturalGas,PVAV with gas heat with electric reheat
4058,107,primary_school,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4059,19,large_hotel,0,Electricity,DOAS with water source heat pumps with ground source heat pump
4060,39,primary_school,1,NaturalGas,VAV chiller with gas boiler reheat
4061,109,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
4062,29,medium_office,1,FuelOil,PVAV with gas boiler reheat
4063,44,small_office,1,NaturalGas,PSZ-AC with gas coil
4064,8,primary_school,1,NaturalGas,VAV chiller with gas boiler reheat
4065,0,medium_office,1,NaturalGas,PSZ-AC with gas coil
4066,1,retail,0,Electricity,PSZ-AC with electric coil
4067,40,primary_school,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4068,22,primary_school,0,Electricity,PSZ-HP
4069,105,secondary_school,0,Electricity,PSZ-AC with electric coil
4070,103,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
4071,18,primary_school,1,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4072,38,medium_office,1,DistrictHeating,PSZ-AC with district hot water
4073,35,retail,0,Electricity,PSZ-HP
4074,26,secondary_school,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4075,18,strip_mall,1,NaturalGas,Residential AC with residential forced air furnace
4076,101,quick_service_restaurant,0,Electricity,PSZ-HP
4077,4,small_office,1,Electricity,PVAV with PFP boxes
4078,2,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
4079,1,small_office,1,NaturalGas,PSZ-AC with gas coil
4080,29,large_office,0,NaturalGas,PVAV with gas boiler reheat
4081,16,large_hotel,0,Electricity,DOAS with water source heat pumps with ground source heat pump
4082,45,large_hotel,0,Electricity,PTHP
4083,102,large_office,0,NaturalGas,PVAV with gas boiler reheat
4084,5,large_office,1,DistrictHeating,VAV chiller with district hot water reheat
4085,25,large_office,0,Electricity,VAV chiller with PFP boxes
4086,103,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
4087,2,medium_office,0,NaturalGas,PSZ-AC with gas coil
4088,26,warehouse,0,FuelOil,Residential AC with residential forced air furnace
4089,15,quick_service_restaurant,0,Electricity,PSZ-HP
4090,1,small_office,0,Electricity,PTAC with electric coil
4091,13,outpatient,1,Electricity,PSZ-AC with electric coil
4092,108,small_office,1,NaturalGas,PVAV with gas boiler reheat
4093,31,warehouse,1,NaturalGas,PSZ-AC with gas coil
4094,40,quick_service_restaurant,0,Electricity,PTAC with electric coil
4095,22,outpatient,1,Electricity,VAV air-cooled chiller with PFP boxes
4096,30,medium_office,0,NaturalGas,PSZ-AC with gas boiler
4097,32,strip_mall,1,NaturalGas,PVAV with gas heat with electric reheat
4098,38,full_service_restaurant,1,Electricity,PSZ-HP
4099,30,large_hotel,0,Electricity,DOAS with water source heat pumps with ground source heat pump
4100,20,quick_service_restaurant,0,Electricity,PSZ-HP
4101,44,retail,1,Electricity,PSZ-AC with electric coil
4102,40,outpatient,0,Electricity,PSZ-HP
4103,21,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
4104,20,large_hotel,0,NaturalGas,PTAC with gas coil
4105,12,quick_service_restaurant,0,Electricity,PTAC with electric coil
4106,102,warehouse,1,NaturalGas,PVAV with gas boiler reheat
4107,24,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
4108,33,small_office,1,Electricity,PSZ-HP
4109,34,medium_office,0,Electricity,PVAV with PFP boxes
4110,4,large_office,1,Electricity,VAV chiller with PFP boxes
4111,0,outpatient,1,Electricity,PSZ-AC with electric coil
4112,48,large_office,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4113,16,grocery,0,Electricity,PSZ-AC with electric coil
4114,5,warehouse,1,NaturalGas,PVAV with gas heat with electric reheat
4115,25,strip_mall,1,NaturalGas,PVAV with gas heat with electric reheat
4116,4,medium_office,0,NaturalGas,DOAS with fan coil chiller with boiler
4117,25,medium_office,1,Electricity,PSZ-HP
4118,38,large_hotel,1,Electricity,PTAC with electric coil
4119,11,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
4120,2,grocery,0,NaturalGas,PSZ-AC with gas coil
4121,19,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
4122,47,full_service_restaurant,1,Propane,PSZ-AC with gas coil
4123,104,primary_school,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4124,48,retail,0,Electricity,PTHP
4125,15,small_hotel,0,NaturalGas,Residential AC with residential forced air furnace
4126,107,warehouse,1,NaturalGas,PVAV with gas heat with electric reheat
4127,47,retail,0,NaturalGas,Residential AC with residential forced air furnace
4128,4,large_office,0,NaturalGas,VAV chiller with gas boiler reheat
4129,42,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
4130,25,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
4131,40,medium_office,1,NaturalGas,VAV chiller with gas boiler reheat
4132,25,grocery,0,NaturalGas,PSZ-AC with gas coil
4133,100,full_service_restaurant,0,Electricity,PSZ-HP
4134,10,grocery,1,Electricity,PSZ-AC with electric coil
4135,17,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
4136,103,retail,0,Electricity,PTAC with electric coil
4137,15,small_office,1,Propane,PSZ-AC with gas coil
4138,30,medium_office,1,FuelOil,PVAV with gas boiler reheat
4139,100,strip_mall,2,NaturalGas,PSZ-AC with gas coil
4140,19,warehouse,1,FuelOil,PSZ-AC with gas coil
4141,8,large_hotel,1,NaturalGas,DOAS with fan coil chiller with boiler
4142,31,small_hotel,0,NaturalGas,Residential AC with residential forced air furnace
4143,33,secondary_school,0,NaturalGas,PTAC with gas boiler
4144,105,secondary_school,1,Electricity,PTHP
4145,100,medium_office,0,NaturalGas,PVAV with gas boiler reheat
4146,1,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
4147,109,small_office,1,Electricity,PSZ-AC with electric coil
4148,103,large_hotel,0,Electricity,DOAS with water source heat pumps with ground source heat pump
4149,9,medium_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
4150,27,primary_school,0,Electricity,PSZ-AC with electric coil
4151,30,medium_office,0,FuelOil,PVAV with gas boiler reheat
4152,107,secondary_school,1,Electricity,PTHP
4153,0,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
4154,14,retail,0,Electricity,PSZ-HP
4155,20,large_hotel,0,Electricity,PTHP
4156,8,warehouse,0,Propane,PSZ-AC with gas coil
4157,41,small_office,0,Electricity,PTHP
4158,107,small_hotel,0,NaturalGas,PTAC with gas boiler
4159,15,medium_office,1,NaturalGas,PVAV with gas boiler reheat
4160,9,grocery,0,Propane,Residential AC with residential forced air furnace
4161,40,secondary_school,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4162,104,primary_school,1,NaturalGas,VAV chiller with gas boiler reheat
4163,20,large_hotel,0,Propane,DOAS with water source heat pumps cooling tower with boiler
4164,41,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
4165,106,primary_school,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4166,17,secondary_school,0,Electricity,PSZ-AC with electric coil
4167,37,large_hotel,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4168,36,strip_mall,1,Electricity,PSZ-AC with electric coil
4169,28,large_hotel,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4170,9,large_office,0,DistrictHeating,PVAV with district hot water reheat
4171,41,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
4172,23,primary_school,0,NaturalGas,PSZ-AC with gas coil
4173,23,retail,0,Electricity,PSZ-HP
4174,39,retail,0,FuelOil,Residential AC with residential forced air furnace
4175,22,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4176,46,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
4177,45,warehouse,0,Electricity,PTAC with electric coil
4178,40,large_hotel,1,NaturalGas,DOAS with fan coil chiller with boiler
4179,31,medium_office,0,NaturalGas,PVAV with gas boiler reheat
4180,14,medium_office,0,NaturalGas,PSZ-AC with gas coil
4181,8,secondary_school,1,NaturalGas,VAV chiller with gas boiler reheat
4182,1,large_hotel,0,Electricity,PTAC with electric coil
4183,9,primary_school,0,Electricity,PSZ-HP
4184,36,warehouse,1,Electricity,PSZ-AC with electric coil
4185,18,outpatient,1,NaturalGas,PSZ-AC with gas coil
4186,26,strip_mall,1,NaturalGas,PTAC with gas coil
4187,8,primary_school,0,NaturalGas,PSZ-AC with gas coil
4188,17,strip_mall,1,NaturalGas,PTAC with gas coil
4189,10,secondary_school,0,FuelOil,PSZ-AC with gas coil
4190,22,outpatient,1,Electricity,PVAV with PFP boxes
4191,4,medium_office,0,Electricity,PVAV with PFP boxes
4192,107,medium_office,0,Electricity,PSZ-HP
4193,20,strip_mall,1,NaturalGas,PVAV with gas heat with electric reheat
4194,105,strip_mall,1,NaturalGas,Residential AC with residential forced air furnace
4195,21,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
4196,41,small_office,0,NaturalGas,Residential AC with residential forced air furnace
4197,9,hospital,1,NaturalGas,VAV chiller with gas boiler reheat
4198,103,strip_mall,1,NaturalGas,PVAV with gas heat with electric reheat
4199,9,secondary_school,0,FuelOil,PSZ-AC with gas boiler
4200,102,medium_office,0,Electricity,PSZ-HP
4201,17,outpatient,0,Electricity,PSZ-HP
4202,2,small_office,1,Electricity,PSZ-HP
4203,20,warehouse,1,Propane,PSZ-AC with gas coil
4204,101,strip_mall,1,Electricity,PSZ-AC with electric coil
4205,12,full_service_restaurant,1,Electricity,PVAV with PFP boxes
4206,34,warehouse,0,Electricity,PTAC with electric coil
4207,108,small_office,1,Electricity,PSZ-HP
4208,49,small_office,1,Electricity,PSZ-AC with electric coil
4209,32,full_service_restaurant,1,Electricity,PSZ-HP
4210,6,outpatient,0,Electricity,PSZ-AC with electric coil
4211,4,strip_mall,2,NaturalGas,PVAV with gas heat with electric reheat
4212,38,small_office,0,FuelOil,Residential AC with residential forced air furnace
4213,17,secondary_school,1,NaturalGas,PVAV with gas boiler reheat
4214,26,large_hotel,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4215,26,warehouse,0,Electricity,PSZ-HP
4216,36,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
4217,5,primary_school,0,Electricity,PVAV with PFP boxes
4218,109,strip_mall,2,NaturalGas,PSZ-AC with gas coil
4219,49,retail,0,Electricity,PTAC with electric coil
4220,110,retail,0,NaturalGas,PSZ-AC with gas coil
4221,17,secondary_school,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4222,5,medium_office,0,NaturalGas,PVAV with gas boiler reheat
4223,5,warehouse,0,Propane,PSZ-AC with gas coil
4224,4,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4225,25,medium_office,0,Electricity,PSZ-HP
4226,18,small_hotel,0,Propane,Residential AC with residential forced air furnace
4227,40,secondary_school,1,NaturalGas,PVAV with gas boiler reheat
4228,26,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
4229,15,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
4230,2,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
4231,48,small_office,1,FuelOil,PSZ-AC with gas coil
4232,10,secondary_school,0,FuelOil,PSZ-AC with gas boiler
4233,1,small_office,0,NaturalGas,Residential AC with residential forced air furnace
4234,11,small_hotel,0,NaturalGas,Residential AC with residential forced air furnace
4235,10,strip_mall,2,NaturalGas,PVAV with gas heat with electric reheat
4236,101,retail,0,Electricity,PTAC with electric coil
4237,2,warehouse,0,Electricity,PSZ-HP
4238,2,small_hotel,0,NaturalGas,Residential AC with residential forced air furnace
4239,35,small_hotel,0,Propane,Residential AC with residential forced air furnace
4240,24,secondary_school,0,FuelOil,PTAC with gas boiler
4241,40,warehouse,0,Propane,Residential AC with residential forced air furnace
4242,105,primary_school,1,Electricity,PVAV with PFP boxes
4243,103,medium_office,0,Electricity,PSZ-AC with electric coil
4244,11,grocery,1,NaturalGas,PSZ-AC with gas coil
4245,106,small_hotel,0,Electricity,PTHP
4246,10,secondary_school,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4247,0,full_service_restaurant,1,Electricity,PSZ-HP
4248,9,large_office,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4249,47,medium_office,1,NaturalGas,PVAV with gas boiler reheat
4250,31,large_hotel,0,NaturalGas,PTAC with gas coil
4251,1,strip_mall,1,NaturalGas,PSZ-AC with gas coil
4252,23,retail,0,NaturalGas,Residential AC with residential forced air furnace
4253,36,quick_service_restaurant,0,Propane,PSZ-AC with gas coil
4254,4,primary_school,1,NaturalGas,VAV chiller with gas boiler reheat
4255,9,grocery,0,Propane,PSZ-AC with gas coil
4256,47,large_hotel,0,Electricity,PTAC with electric coil
4257,21,small_office,0,Electricity,PTHP
4258,12,secondary_school,0,NaturalGas,PTAC with gas boiler
4259,20,retail,0,FuelOil,PSZ-AC with gas coil
4260,36,medium_office,1,Electricity,PSZ-AC with electric coil
4261,48,medium_office,1,FuelOil,PSZ-AC with gas coil
4262,37,grocery,1,NaturalGas,PSZ-AC with gas coil
4263,21,strip_mall,1,NaturalGas,PSZ-AC with gas coil
4264,107,small_office,0,Propane,Residential AC with residential forced air furnace
4265,102,large_hotel,0,Electricity,DOAS with water source heat pumps with ground source heat pump
4266,11,strip_mall,2,Electricity,PVAV with PFP boxes
4267,2,grocery,1,NaturalGas,PSZ-AC with gas coil
4268,20,small_office,1,Electricity,PSZ-HP
4269,46,warehouse,0,Electricity,PSZ-HP
4270,37,large_hotel,1,Electricity,PTAC with electric coil
4271,33,medium_office,1,NaturalGas,PSZ-AC with gas coil
4272,3,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
4273,16,warehouse,1,NaturalGas,PSZ-AC with gas coil
4274,106,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
4275,11,strip_mall,1,Electricity,PSZ-AC with electric coil
4276,21,warehouse,0,Electricity,PSZ-HP
4277,42,full_service_restaurant,0,Electricity,PSZ-HP
4278,17,full_service_restaurant,1,Propane,PSZ-AC with gas coil
4279,11,medium_office,1,NaturalGas,PVAV with gas boiler reheat
4280,106,small_office,1,NaturalGas,PVAV with gas heat with electric reheat
4281,31,medium_office,0,NaturalGas,PSZ-AC with gas coil
4282,48,secondary_school,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4283,20,full_service_restaurant,1,NaturalGas,PVAV with gas boiler reheat
4284,34,medium_office,1,Electricity,PSZ-AC with electric coil
4285,30,hospital,1,NaturalGas,VAV chiller with gas boiler reheat
4286,31,small_office,1,NaturalGas,Residential AC with residential forced air furnace
4287,19,strip_mall,2,Electricity,PVAV with PFP boxes
4288,30,strip_mall,1,NaturalGas,Residential AC with residential forced air furnace
4289,107,primary_school,1,Electricity,PVAV with PFP boxes
4290,2,medium_office,0,Electricity,PVAV with PFP boxes
4291,100,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
4292,41,warehouse,1,Electricity,PSZ-AC with electric coil
4293,9,large_office,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4294,29,primary_school,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4295,38,grocery,0,NaturalGas,PSZ-AC with gas coil
4296,3,small_office,1,NaturalGas,PSZ-AC with gas coil
4297,31,strip_mall,2,NaturalGas,PSZ-AC with gas coil
4298,104,medium_office,1,Electricity,PSZ-AC with electric coil
4299,4,retail,0,FuelOil,PSZ-AC with gas coil
4300,4,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
4301,6,retail,1,NaturalGas,PSZ-AC with gas coil
4302,32,medium_office,1,NaturalGas,PSZ-AC with gas coil
4303,48,quick_service_restaurant,0,Electricity,PSZ-HP
4304,33,secondary_school,0,NaturalGas,PVAV with gas heat with electric reheat
4305,29,strip_mall,1,NaturalGas,Residential AC with residential forced air furnace
4306,24,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
4307,16,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
4308,25,secondary_school,0,FuelOil,PSZ-AC with gas coil
4309,25,large_office,1,DistrictHeating,VAV chiller with district hot water reheat
4310,35,small_hotel,0,Electricity,PTHP
4311,2,outpatient,0,Electricity,PSZ-AC with electric coil
4312,40,secondary_school,0,NaturalGas,PVAV with gas heat with electric reheat
4313,36,large_hotel,0,Electricity,PTHP
4314,12,medium_office,1,DistrictHeating,PSZ-AC with district hot water
4315,36,medium_office,0,NaturalGas,PSZ-AC with gas boiler
4316,106,quick_service_restaurant,0,NaturalGas,Residential AC with residential forced air furnace
4317,40,strip_mall,2,NaturalGas,PVAV with gas boiler reheat
4318,17,quick_service_restaurant,0,FuelOil,PSZ-AC with gas coil
4319,24,large_hotel,0,NaturalGas,PTAC with gas coil
4320,12,medium_office,0,Electricity,PSZ-HP
4321,46,retail,0,Propane,Residential AC with residential forced air furnace
4322,23,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
4323,100,small_office,1,NaturalGas,PVAV with gas boiler reheat
4324,0,secondary_school,0,NaturalGas,PTAC with gas boiler
4325,22,medium_office,0,NaturalGas,PSZ-AC with gas boiler
4326,44,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
4327,109,strip_mall,0,Electricity,PSZ-HP
4328,8,full_service_restaurant,1,Electricity,PVAV with PFP boxes
4329,7,primary_school,1,Electricity,PVAV with PFP boxes
4330,14,strip_mall,0,Electricity,PSZ-HP
4331,28,large_hotel,0,Electricity,PTAC with electric coil
4332,2,small_office,1,NaturalGas,PVAV with gas heat with electric reheat
4333,102,outpatient,0,NaturalGas,PSZ-AC with gas coil
4334,34,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
4335,15,warehouse,0,Electricity,PTAC with electric coil
4336,18,small_office,1,Electricity,PSZ-HP
4337,105,small_office,0,Propane,PSZ-AC with gas coil
4338,41,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
4339,100,retail,0,FuelOil,PSZ-AC with gas coil
4340,24,strip_mall,1,Electricity,PSZ-AC with electric coil
4341,41,small_office,0,Electricity,PTAC with electric coil
4342,29,medium_office,0,FuelOil,PSZ-AC with gas coil
4343,9,secondary_school,1,Electricity,PSZ-HP
4344,28,secondary_school,1,NaturalGas,PVAV with gas boiler reheat
4345,30,primary_school,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4346,40,outpatient,2,Electricity,PVAV with PFP boxes
4347,20,quick_service_restaurant,0,NaturalGas,Residential AC with residential forced air furnace
4348,2,strip_mall,1,NaturalGas,PVAV with gas heat with electric reheat
4349,2,small_office,1,NaturalGas,Residential AC with residential forced air furnace
4350,26,medium_office,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4351,13,small_hotel,0,NaturalGas,PTAC with gas boiler
4352,106,primary_school,1,NaturalGas,VAV chiller with gas boiler reheat
4353,28,primary_school,1,NaturalGas,VAV chiller with gas boiler reheat
4354,102,primary_school,1,NaturalGas,PVAV with gas boiler reheat
4355,23,small_office,1,NaturalGas,PSZ-AC with gas coil
4356,12,large_hotel,0,NaturalGas,PTAC with gas coil
4357,5,medium_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
4358,17,secondary_school,0,Electricity,PTHP
4359,107,grocery,1,Electricity,PSZ-AC with electric coil
4360,12,secondary_school,1,NaturalGas,PVAV with gas boiler reheat
4361,10,primary_school,1,FuelOil,PSZ-AC with gas boiler
4362,46,retail,0,Electricity,PSZ-HP
4363,40,strip_mall,1,NaturalGas,Residential AC with residential forced air furnace
4364,44,small_office,1,Electricity,PSZ-AC with electric coil
4365,15,strip_mall,2,NaturalGas,PSZ-AC with gas coil
4366,18,large_office,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4367,105,quick_service_restaurant,0,NaturalGas,Residential AC with residential forced air furnace
4368,49,warehouse,1,Electricity,PVAV with PFP boxes
4369,24,strip_mall,1,NaturalGas,PVAV with gas heat with electric reheat
4370,101,primary_school,1,NaturalGas,PSZ-AC with gas coil
4371,12,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
4372,25,large_office,0,NaturalGas,VAV chiller with gas boiler reheat
4373,17,strip_mall,2,NaturalGas,PVAV with gas heat with electric reheat
4374,31,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
4375,23,secondary_school,0,NaturalGas,PSZ-AC with gas coil
4376,35,small_office,0,Electricity,PSZ-HP
4377,16,medium_office,0,Electricity,PSZ-HP
4378,10,primary_school,0,FuelOil,PSZ-AC with gas coil
4379,100,retail,0,Electricity,PTHP
4380,32,medium_office,1,NaturalGas,VAV chiller with gas boiler reheat
4381,27,small_hotel,0,NaturalGas,Residential AC with residential forced air furnace
4382,40,large_office,0,NaturalGas,PVAV with gas boiler reheat
4383,1,secondary_school,0,NaturalGas,PSZ-AC with gas coil
4384,100,warehouse,1,Electricity,PSZ-AC with electric coil
4385,26,primary_school,1,NaturalGas,VAV chiller with gas boiler reheat
4386,40,secondary_school,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4387,4,medium_office,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4388,45,outpatient,0,Electricity,PSZ-AC with electric coil
4389,30,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
4390,13,large_office,0,Electricity,PVAV with PFP boxes
4391,107,primary_school,1,NaturalGas,VAV chiller with gas boiler reheat
4392,30,large_office,0,NaturalGas,VAV chiller with gas boiler reheat
4393,23,small_hotel,0,NaturalGas,Residential AC with residential forced air furnace
4394,12,medium_office,1,NaturalGas,VAV chiller with gas boiler reheat
4395,15,small_hotel,0,Propane,Residential AC with residential forced air furnace
4396,5,strip_mall,1,NaturalGas,PVAV with gas heat with electric reheat
4397,7,retail,1,NaturalGas,PSZ-AC with gas coil
4398,9,full_service_restaurant,1,NaturalGas,PVAV with gas boiler reheat
4399,41,quick_service_restaurant,0,Electricity,PSZ-HP
4400,107,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4401,7,warehouse,1,NaturalGas,PSZ-AC with gas coil
4402,33,medium_office,0,Electricity,PVAV with PFP boxes
4403,103,warehouse,0,Propane,PSZ-AC with gas coil
4404,37,secondary_school,1,Electricity,PTHP
4405,107,quick_service_restaurant,0,NaturalGas,Residential AC with residential forced air furnace
4406,6,large_office,1,Electricity,PVAV with PFP boxes
4407,32,large_office,1,Electricity,VAV chiller with PFP boxes
4408,40,primary_school,1,NaturalGas,PVAV with gas boiler reheat
4409,24,medium_office,1,NaturalGas,PVAV with gas boiler reheat
4410,28,strip_mall,2,NaturalGas,PVAV with gas heat with electric reheat
4411,2,medium_office,0,Electricity,PSZ-AC with electric coil
4412,36,strip_mall,2,Electricity,PVAV with PFP boxes
4413,34,retail,0,NaturalGas,Residential AC with residential forced air furnace
4414,30,large_hotel,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4415,24,small_office,1,FuelOil,PVAV with gas boiler reheat
4416,100,retail,1,Electricity,PSZ-AC with electric coil
4417,40,secondary_school,0,NaturalGas,PTAC with gas boiler
4418,20,warehouse,1,Electricity,PVAV with PFP boxes
4419,105,large_hotel,1,Electricity,PTAC with electric coil
4420,10,large_office,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4421,9,outpatient,1,Electricity,PVAV with PFP boxes
4422,100,grocery,0,NaturalGas,PSZ-AC with gas coil
4423,48,large_hotel,0,Electricity,PTHP
4424,36,outpatient,0,Electricity,PSZ-AC with electric coil
4425,4,large_office,0,Electricity,PVAV with PFP boxes
4426,40,strip_mall,2,NaturalGas,PVAV with gas heat with electric reheat
4427,41,medium_office,1,Electricity,PSZ-AC with electric coil
4428,36,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
4429,7,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
4430,0,small_hotel,0,NaturalGas,PTAC with gas boiler
4431,4,secondary_school,1,NaturalGas,PVAV with gas boiler reheat
4432,19,outpatient,2,Electricity,PVAV with PFP boxes
4433,26,hospital,1,NaturalGas,VAV chiller with gas boiler reheat
4434,1,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
4435,29,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
4436,20,primary_school,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4437,0,primary_school,0,Electricity,PSZ-AC with electric coil
