Building,sampling_region,building_type,size_bin,heating_fuel,hvac_system_type
69351,44,small_office,1,NaturalGas,PVAV with gas boiler reheat
69352,44,small_office,1,NaturalGas,PVAV with gas boiler reheat
69353,44,small_office,1,NaturalGas,PVAV with gas boiler reheat
69354,44,small_office,1,NaturalGas,PVAV with gas boiler reheat
69355,44,small_office,1,NaturalGas,PVAV with gas boiler reheat
69356,44,small_office,1,NaturalGas,PVAV with gas boiler reheat
69357,44,small_office,1,NaturalGas,PVAV with gas boiler reheat
69358,44,small_office,1,NaturalGas,PVAV with gas boiler reheat
69359,44,small_office,1,NaturalGas,PVAV with gas boiler reheat
69360,29,medium_office,1,FuelOil,PVAV with gas heat with electric reheat
69361,29,medium_office,1,FuelOil,PVAV with gas heat with electric reheat
69362,29,medium_office,1,FuelOil,PVAV with gas heat with electric reheat
69363,29,medium_office,1,FuelOil,PVAV with gas heat with electric reheat
69364,29,medium_office,1,FuelOil,PVAV with gas heat with electric reheat
69365,29,medium_office,1,FuelOil,PVAV with gas heat with electric reheat
69366,29,medium_office,1,FuelOil,PVAV with gas heat with electric reheat
69367,29,medium_office,1,FuelOil,PVAV with gas heat with electric reheat
69368,29,medium_office,1,FuelOil,PVAV with gas heat with electric reheat
69369,29,medium_office,1,FuelOil,PVAV with gas heat with electric reheat
69370,29,medium_office,1,FuelOil,PVAV with gas heat with electric reheat
69371,29,medium_office,1,FuelOil,PVAV with gas heat with electric reheat
69372,33,primary_school,0,NaturalGas,PVAV with gas heat with electric reheat
69373,33,primary_school,0,NaturalGas,PVAV with gas heat with electric reheat
69374,33,primary_school,0,NaturalGas,PVAV with gas heat with electric reheat
69375,33,primary_school,0,NaturalGas,PVAV with gas heat with electric reheat
69376,33,primary_school,0,NaturalGas,PVAV with gas heat with electric reheat
69377,33,primary_school,0,NaturalGas,PVAV with gas heat with electric reheat
69378,33,primary_school,0,NaturalGas,PVAV with gas heat with electric reheat
69379,33,primary_school,0,NaturalGas,PVAV with gas heat with electric reheat
69380,33,primary_school,0,NaturalGas,PVAV with gas heat with electric reheat
69381,33,primary_school,0,NaturalGas,PVAV with gas heat with electric reheat
69382,33,primary_school,0,NaturalGas,PVAV with gas heat with electric reheat
69383,33,primary_school,0,NaturalGas,PVAV with gas heat with electric reheat
69384,16,secondary_school,1,Electricity,PTHP
69385,16,secondary_school,1,Electricity,PTHP
69386,16,secondary_school,1,Electricity,PTHP
69387,16,secondary_school,1,Electricity,PTHP
69388,16,secondary_school,1,Electricity,PTHP
69389,16,secondary_school,1,Electricity,PTHP
69390,16,secondary_school,1,Electricity,PTHP
69391,16,secondary_school,1,Electricity,PTHP
69392,16,secondary_school,1,Electricity,PTHP
69393,16,secondary_school,1,Electricity,PTHP
69394,16,secondary_school,1,Electricity,PTHP
69395,16,secondary_school,1,Electricity,PTHP
69396,107,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69397,107,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69398,107,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69399,107,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69400,107,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69401,107,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69402,107,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69403,107,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69404,107,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69405,107,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69406,107,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69407,107,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69408,106,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
69409,106,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
69410,106,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
69411,106,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
69412,106,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
69413,106,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
69414,106,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
69415,106,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
69416,106,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
69417,106,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
69418,106,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
69419,106,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
69420,20,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69421,20,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69422,20,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69423,20,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69424,20,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69425,20,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69426,20,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69427,20,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69428,20,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69429,20,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69430,20,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69431,20,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69432,38,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
69433,38,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
69434,38,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
69435,38,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
69436,38,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
69437,38,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
69438,38,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
69439,38,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
69440,38,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
69441,38,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
69442,38,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
69443,38,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
69444,16,quick_service_restaurant,0,NaturalGas,Residential AC with residential forced air furnace
69445,16,quick_service_restaurant,0,NaturalGas,Residential AC with residential forced air furnace
69446,16,quick_service_restaurant,0,NaturalGas,Residential AC with residential forced air furnace
69447,16,quick_service_restaurant,0,NaturalGas,Residential AC with residential forced air furnace
69448,16,quick_service_restaurant,0,NaturalGas,Residential AC with residential forced air furnace
69449,16,quick_service_restaurant,0,NaturalGas,Residential AC with residential forced air furnace
69450,16,quick_service_restaurant,0,NaturalGas,Residential AC with residential forced air furnace
69451,16,quick_service_restaurant,0,NaturalGas,Residential AC with residential forced air furnace
69452,16,quick_service_restaurant,0,NaturalGas,Residential AC with residential forced air furnace
69453,16,quick_service_restaurant,0,NaturalGas,Residential AC with residential forced air furnace
69454,16,quick_service_restaurant,0,NaturalGas,Residential AC with residential forced air furnace
69455,16,quick_service_restaurant,0,NaturalGas,Residential AC with residential forced air furnace
69456,103,small_office,0,Propane,PSZ-AC with gas coil
69457,103,small_office,0,Propane,PSZ-AC with gas coil
69458,103,small_office,0,Propane,PSZ-AC with gas coil
69459,103,small_office,0,Propane,PSZ-AC with gas coil
69460,103,small_office,0,Propane,PSZ-AC with gas coil
69461,103,small_office,0,Propane,PSZ-AC with gas coil
69462,103,small_office,0,Propane,PSZ-AC with gas coil
69463,103,small_office,0,Propane,PSZ-AC with gas coil
69464,103,small_office,0,Propane,PSZ-AC with gas coil
69465,103,small_office,0,Propane,PSZ-AC with gas coil
69466,103,small_office,0,Propane,PSZ-AC with gas coil
69467,103,small_office,0,Propane,PSZ-AC with gas coil
69468,22,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69469,22,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69470,22,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69471,22,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69472,22,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69473,22,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69474,22,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69475,22,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69476,22,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69477,22,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69478,22,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69479,22,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
69480,23,small_office,1,NaturalGas,PVAV with gas boiler reheat
69481,23,small_office,1,NaturalGas,PVAV with gas boiler reheat
69482,23,small_office,1,NaturalGas,PVAV with gas boiler reheat
69483,23,small_office,1,NaturalGas,PVAV with gas boiler reheat
69484,23,small_office,1,NaturalGas,PVAV with gas boiler reheat
69485,23,small_office,1,NaturalGas,PVAV with gas boiler reheat
69486,23,small_office,1,NaturalGas,PVAV with gas boiler reheat
69487,23,small_office,1,NaturalGas,PVAV with gas boiler reheat
69488,23,small_office,1,NaturalGas,PVAV with gas boiler reheat
69489,23,small_office,1,NaturalGas,PVAV with gas boiler reheat
69490,23,small_office,1,NaturalGas,PVAV with gas boiler reheat
69491,23,small_office,1,NaturalGas,PVAV with gas boiler reheat
69492,27,primary_school,1,NaturalGas,PSZ-AC with gas coil
69493,27,primary_school,1,NaturalGas,PSZ-AC with gas coil
69494,27,primary_school,1,NaturalGas,PSZ-AC with gas coil
69495,27,primary_school,1,NaturalGas,PSZ-AC with gas coil
69496,27,primary_school,1,NaturalGas,PSZ-AC with gas coil
69497,27,primary_school,1,NaturalGas,PSZ-AC with gas coil
69498,27,primary_school,1,NaturalGas,PSZ-AC with gas coil
69499,27,primary_school,1,NaturalGas,PSZ-AC with gas coil
69500,27,primary_school,1,NaturalGas,PSZ-AC with gas coil
69501,27,primary_school,1,NaturalGas,PSZ-AC with gas coil
69502,27,primary_school,1,NaturalGas,PSZ-AC with gas coil
69503,27,primary_school,1,NaturalGas,PSZ-AC with gas coil
69504,26,warehouse,0,Electricity,PTAC with electric coil
69505,26,warehouse,0,Electricity,PTAC with electric coil
69506,26,warehouse,0,Electricity,PTAC with electric coil
69507,26,warehouse,0,Electricity,PTAC with electric coil
69508,26,warehouse,0,Electricity,PTAC with electric coil
69509,26,warehouse,0,Electricity,PTAC with electric coil
69510,26,warehouse,0,Electricity,PTAC with electric coil
69511,26,warehouse,0,Electricity,PTAC with electric coil
69512,26,warehouse,0,Electricity,PTAC with electric coil
69513,26,warehouse,0,Electricity,PTAC with electric coil
69514,26,warehouse,0,Electricity,PTAC with electric coil
69515,26,warehouse,0,Electricity,PTAC with electric coil
69516,20,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69517,20,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69518,20,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69519,20,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69520,20,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69521,20,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69522,20,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69523,20,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69524,20,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69525,20,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69526,20,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69527,20,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
69528,33,primary_school,1,NaturalGas,PVAV with gas boiler reheat
69529,33,primary_school,1,NaturalGas,PVAV with gas boiler reheat
69530,33,primary_school,1,NaturalGas,PVAV with gas boiler reheat
69531,33,primary_school,1,NaturalGas,PVAV with gas boiler reheat
69532,33,primary_school,1,NaturalGas,PVAV with gas boiler reheat
69533,33,primary_school,1,NaturalGas,PVAV with gas boiler reheat
69534,33,primary_school,1,NaturalGas,PVAV with gas boiler reheat
69535,33,primary_school,1,NaturalGas,PVAV with gas boiler reheat
69536,33,primary_school,1,NaturalGas,PVAV with gas boiler reheat
69537,33,primary_school,1,NaturalGas,PVAV with gas boiler reheat
69538,33,primary_school,1,NaturalGas,PVAV with gas boiler reheat
69539,33,primary_school,1,NaturalGas,PVAV with gas boiler reheat
69540,103,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69541,103,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69542,103,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69543,103,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69544,103,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69545,103,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69546,103,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69547,103,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69548,103,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69549,103,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69550,103,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69551,103,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69552,5,secondary_school,0,NaturalGas,PSZ-AC with gas coil
69553,5,secondary_school,0,NaturalGas,PSZ-AC with gas coil
69554,5,secondary_school,0,NaturalGas,PSZ-AC with gas coil
69555,5,secondary_school,0,NaturalGas,PSZ-AC with gas coil
69556,5,secondary_school,0,NaturalGas,PSZ-AC with gas coil
69557,5,secondary_school,0,NaturalGas,PSZ-AC with gas coil
69558,5,secondary_school,0,NaturalGas,PSZ-AC with gas coil
69559,5,secondary_school,0,NaturalGas,PSZ-AC with gas coil
69560,5,secondary_school,0,NaturalGas,PSZ-AC with gas coil
69561,5,secondary_school,0,NaturalGas,PSZ-AC with gas coil
69562,5,secondary_school,0,NaturalGas,PSZ-AC with gas coil
69563,5,secondary_school,0,NaturalGas,PSZ-AC with gas coil
69564,35,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69565,35,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69566,35,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69567,35,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69568,35,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69569,35,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69570,35,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69571,35,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69572,35,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69573,35,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69574,35,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69575,35,small_office,1,NaturalGas,Residential AC with residential forced air furnace
69576,9,outpatient,1,Electricity,VAV air-cooled chiller with PFP boxes
69577,9,outpatient,1,Electricity,VAV air-cooled chiller with PFP boxes
69578,9,outpatient,1,Electricity,VAV air-cooled chiller with PFP boxes
69579,9,outpatient,1,Electricity,VAV air-cooled chiller with PFP boxes
69580,9,outpatient,1,Electricity,VAV air-cooled chiller with PFP boxes
69581,9,outpatient,1,Electricity,VAV air-cooled chiller with PFP boxes
69582,9,outpatient,1,Electricity,VAV air-cooled chiller with PFP boxes
69583,9,outpatient,1,Electricity,VAV air-cooled chiller with PFP boxes
69584,9,outpatient,1,Electricity,VAV air-cooled chiller with PFP boxes
69585,9,outpatient,1,Electricity,VAV air-cooled chiller with PFP boxes
69586,9,outpatient,1,Electricity,VAV air-cooled chiller with PFP boxes
69587,9,outpatient,1,Electricity,VAV air-cooled chiller with PFP boxes
69588,101,outpatient,0,Electricity,PSZ-AC with electric coil
69589,101,outpatient,0,Electricity,PSZ-AC with electric coil
69590,101,outpatient,0,Electricity,PSZ-AC with electric coil
69591,101,outpatient,0,Electricity,PSZ-AC with electric coil
69592,101,outpatient,0,Electricity,PSZ-AC with electric coil
69593,101,outpatient,0,Electricity,PSZ-AC with electric coil
69594,101,outpatient,0,Electricity,PSZ-AC with electric coil
69595,101,outpatient,0,Electricity,PSZ-AC with electric coil
69596,101,outpatient,0,Electricity,PSZ-AC with electric coil
69597,101,outpatient,0,Electricity,PSZ-AC with electric coil
69598,101,outpatient,0,Electricity,PSZ-AC with electric coil
69599,101,outpatient,0,Electricity,PSZ-AC with electric coil
69600,30,large_office,1,Electricity,VAV chiller with PFP boxes
69601,30,large_office,1,Electricity,VAV chiller with PFP boxes
69602,30,large_office,1,Electricity,VAV chiller with PFP boxes
69603,30,large_office,1,Electricity,VAV chiller with PFP boxes
69604,30,large_office,1,Electricity,VAV chiller with PFP boxes
69605,30,large_office,1,Electricity,VAV chiller with PFP boxes
69606,30,large_office,1,Electricity,VAV chiller with PFP boxes
69607,30,large_office,1,Electricity,VAV chiller with PFP boxes
69608,30,large_office,1,Electricity,VAV chiller with PFP boxes
69609,30,large_office,1,Electricity,VAV chiller with PFP boxes
69610,30,large_office,1,Electricity,VAV chiller with PFP boxes
69611,30,large_office,1,Electricity,VAV chiller with PFP boxes
69612,36,primary_school,1,FuelOil,PSZ-AC with gas boiler
69613,36,primary_school,1,FuelOil,PSZ-AC with gas boiler
69614,36,primary_school,1,FuelOil,PSZ-AC with gas boiler
69615,36,primary_school,1,FuelOil,PSZ-AC with gas boiler
69616,36,primary_school,1,FuelOil,PSZ-AC with gas boiler
69617,36,primary_school,1,FuelOil,PSZ-AC with gas boiler
69618,36,primary_school,1,FuelOil,PSZ-AC with gas boiler
69619,36,primary_school,1,FuelOil,PSZ-AC with gas boiler
69620,36,primary_school,1,FuelOil,PSZ-AC with gas boiler
69621,36,primary_school,1,FuelOil,PSZ-AC with gas boiler
69622,36,primary_school,1,FuelOil,PSZ-AC with gas boiler
69623,36,primary_school,1,FuelOil,PSZ-AC with gas boiler
69624,10,outpatient,2,NaturalGas,PVAV with gas boiler reheat
69625,10,outpatient,2,NaturalGas,PVAV with gas boiler reheat
69626,10,outpatient,2,NaturalGas,PVAV with gas boiler reheat
69627,10,outpatient,2,NaturalGas,PVAV with gas boiler reheat
69628,10,outpatient,2,NaturalGas,PVAV with gas boiler reheat
69629,10,outpatient,2,NaturalGas,PVAV with gas boiler reheat
69630,10,outpatient,2,NaturalGas,PVAV with gas boiler reheat
69631,10,outpatient,2,NaturalGas,PVAV with gas boiler reheat
69632,10,outpatient,2,NaturalGas,PVAV with gas boiler reheat
69633,10,outpatient,2,NaturalGas,PVAV with gas boiler reheat
69634,10,outpatient,2,NaturalGas,PVAV with gas boiler reheat
69635,10,outpatient,2,NaturalGas,PVAV with gas boiler reheat
69636,100,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69637,100,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69638,100,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69639,100,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69640,100,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69641,100,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69642,100,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69643,100,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69644,100,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69645,100,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69646,100,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69647,100,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69648,27,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69649,27,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69650,27,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69651,27,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69652,27,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69653,27,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69654,27,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69655,27,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69656,27,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69657,27,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69658,27,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69659,27,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69660,20,warehouse,1,Propane,PVAV with gas boiler reheat
69661,20,warehouse,1,Propane,PVAV with gas boiler reheat
69662,20,warehouse,1,Propane,PVAV with gas boiler reheat
69663,20,warehouse,1,Propane,PVAV with gas boiler reheat
69664,20,warehouse,1,Propane,PVAV with gas boiler reheat
69665,20,warehouse,1,Propane,PVAV with gas boiler reheat
69666,20,warehouse,1,Propane,PVAV with gas boiler reheat
69667,20,warehouse,1,Propane,PVAV with gas boiler reheat
69668,20,warehouse,1,Propane,PVAV with gas boiler reheat
69669,20,warehouse,1,Propane,PVAV with gas boiler reheat
69670,20,warehouse,1,Propane,PVAV with gas boiler reheat
69671,20,warehouse,1,Propane,PVAV with gas boiler reheat
69672,46,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69673,46,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69674,46,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69675,46,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69676,46,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69677,46,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69678,46,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69679,46,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69680,46,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69681,46,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69682,46,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69683,46,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
69684,101,large_office,1,DistrictHeating,VAV chiller with district hot water reheat
69685,101,large_office,1,DistrictHeating,VAV chiller with district hot water reheat
69686,101,large_office,1,DistrictHeating,VAV chiller with district hot water reheat
69687,101,large_office,1,DistrictHeating,VAV chiller with district hot water reheat
69688,101,large_office,1,DistrictHeating,VAV chiller with district hot water reheat
69689,101,large_office,1,DistrictHeating,VAV chiller with district hot water reheat
69690,101,large_office,1,DistrictHeating,VAV chiller with district hot water reheat
69691,101,large_office,1,DistrictHeating,VAV chiller with district hot water reheat
69692,101,large_office,1,DistrictHeating,VAV chiller with district hot water reheat
69693,101,large_office,1,DistrictHeating,VAV chiller with district hot water reheat
69694,101,large_office,1,DistrictHeating,VAV chiller with district hot water reheat
69695,101,large_office,1,DistrictHeating,VAV chiller with district hot water reheat
69696,0,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
69697,0,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
69698,0,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
69699,0,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
69700,0,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
69701,0,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
69702,0,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
69703,0,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
69704,0,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
69705,0,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
69706,0,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
69707,0,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
69708,5,large_office,0,DistrictHeating,PVAV with district hot water reheat
69709,5,large_office,0,DistrictHeating,PVAV with district hot water reheat
69710,5,large_office,0,DistrictHeating,PVAV with district hot water reheat
69711,5,large_office,0,DistrictHeating,PVAV with district hot water reheat
69712,5,large_office,0,DistrictHeating,PVAV with district hot water reheat
69713,5,large_office,0,DistrictHeating,PVAV with district hot water reheat
69714,5,large_office,0,DistrictHeating,PVAV with district hot water reheat
69715,5,large_office,0,DistrictHeating,PVAV with district hot water reheat
69716,5,large_office,0,DistrictHeating,PVAV with district hot water reheat
69717,5,large_office,0,DistrictHeating,PVAV with district hot water reheat
69718,5,large_office,0,DistrictHeating,PVAV with district hot water reheat
69719,5,large_office,0,DistrictHeating,PVAV with district hot water reheat
69720,33,large_office,0,NaturalGas,PVAV with gas boiler reheat
69721,33,large_office,0,NaturalGas,PVAV with gas boiler reheat
69722,33,large_office,0,NaturalGas,PVAV with gas boiler reheat
69723,33,large_office,0,NaturalGas,PVAV with gas boiler reheat
69724,33,large_office,0,NaturalGas,PVAV with gas boiler reheat
69725,33,large_office,0,NaturalGas,PVAV with gas boiler reheat
69726,33,large_office,0,NaturalGas,PVAV with gas boiler reheat
69727,33,large_office,0,NaturalGas,PVAV with gas boiler reheat
69728,33,large_office,0,NaturalGas,PVAV with gas boiler reheat
69729,33,large_office,0,NaturalGas,PVAV with gas boiler reheat
69730,33,large_office,0,NaturalGas,PVAV with gas boiler reheat
69731,33,large_office,0,NaturalGas,PVAV with gas boiler reheat
69732,48,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69733,48,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69734,48,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69735,48,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69736,48,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69737,48,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69738,48,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69739,48,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69740,48,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69741,48,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69742,48,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69743,48,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
69744,19,large_hotel,1,Electricity,DOAS with fan coil chiller with baseboard electric
69745,19,large_hotel,1,Electricity,DOAS with fan coil chiller with baseboard electric
69746,19,large_hotel,1,Electricity,DOAS with fan coil chiller with baseboard electric
69747,19,large_hotel,1,Electricity,DOAS with fan coil chiller with baseboard electric
69748,19,large_hotel,1,Electricity,DOAS with fan coil chiller with baseboard electric
69749,19,large_hotel,1,Electricity,DOAS with fan coil chiller with baseboard electric
69750,19,large_hotel,1,Electricity,DOAS with fan coil chiller with baseboard electric
69751,19,large_hotel,1,Electricity,DOAS with fan coil chiller with baseboard electric
69752,19,large_hotel,1,Electricity,DOAS with fan coil chiller with baseboard electric
69753,19,large_hotel,1,Electricity,DOAS with fan coil chiller with baseboard electric
69754,19,large_hotel,1,Electricity,DOAS with fan coil chiller with baseboard electric
69755,19,large_hotel,1,Electricity,DOAS with fan coil chiller with baseboard electric
69756,10,strip_mall,1,FuelOil,PSZ-AC with gas coil
69757,10,strip_mall,1,FuelOil,PSZ-AC with gas coil
69758,10,strip_mall,1,FuelOil,PSZ-AC with gas coil
69759,10,strip_mall,1,FuelOil,PSZ-AC with gas coil
69760,10,strip_mall,1,FuelOil,PSZ-AC with gas coil
69761,10,strip_mall,1,FuelOil,PSZ-AC with gas coil
69762,10,strip_mall,1,FuelOil,PSZ-AC with gas coil
69763,10,strip_mall,1,FuelOil,PSZ-AC with gas coil
69764,10,strip_mall,1,FuelOil,PSZ-AC with gas coil
69765,10,strip_mall,1,FuelOil,PSZ-AC with gas coil
